Batch_ID,Brew_Date,Beer_Style,SKU,Location,Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Ingredient_Ratio,Volume_Produced,Total_Sales,Quality_Score,Brewhouse_Efficiency,Loss_During_Brewing,Loss_During_Fermentation,Loss_During_Bottling_Kegging
1288036,2023-01-18 11:37:20,Stout,Kegs,Marathahalli,19,19.62978798461032,4.631145265732961,1.073707118615038,5.120167564526213,43,16,1:0.43:0.11,1925,5121.224977860482,7.604283710298521,72.8284193738279,1.9470561816091725,2.303668215981397,3.2259209006396863
6566797,2023-01-18 13:21:42,Stout,Pints,HSR Layout,12,22.76564126514102,4.878689993618273,1.0590833776963022,5.694771508871072,53,9,1:0.22:0.20,4171,3847.81013318071,8.025861884496083,76.79102333233185,1.2855443961813546,1.3581352380568905,4.202561528927244
9282514,2023-01-18 14:06:34,Lager,Bottles,Jayanagar,14,21.327549363497155,4.74990566741202,1.0534555930741027,5.21773884725084,59,16,1:0.29:0.28,1490,6671.35205220801,6.059468162535953,70.90478100810068,3.38895492240811,3.3447324421557654,1.4753788951114175
9491579,2023-01-18 18:09:21,Porter,Cans,Koramangala,10,15.139925554198832,4.81671393522299,1.052358286749506,4.50951947262034,39,14,1:0.43:0.29,4747,10558.398506701567,8.019881165425822,86.38452075104514,4.772195540299331,4.2114520793839425,4.387649153885759
8687400,2023-01-18 18:18:38,Pilsner,Pints,Jayanagar,14,16.44006181779025,5.1549235853913,1.0523331411192234,4.830597090473185,43,6,1:0.35:0.17,4282,3690.1446131897037,8.040348103033768,86.55375619832711,3.1526242657262067,1.093039085546076,3.2242181787138033
5057139,2023-01-19 02:18:49,Pilsner,Kegs,Rajajinagar,12,19.63089177070244,5.372838403434041,1.0467593362088745,5.723652956721934,34,5,1:0.26:0.17,2457,2260.7233229503186,6.107722616365259,76.50536798875645,1.934820372447597,1.819675261625898,4.1649139825061114
6730452,2023-01-19 06:39:35,Stout,Kegs,Electronic City,16,22.24138253920783,4.960034425130608,1.0724395257673291,4.94574930548098,50,7,1:0.21:0.17,1635,12911.190205659437,7.09028178112863,78.25136851606446,4.204676046575875,4.694879978236793,2.7898087075041103
8494915,2023-01-19 20:07:30,Pilsner,Cans,Rajajinagar,18,22.304674092501504,4.619111450982619,1.0498093781840874,5.549246258901775,56,13,1:0.40:0.27,2531,1062.6938875942756,8.291001536706172,73.61825263083406,3.9128980381302934,1.764118461693279,4.434974912093789
9131804,2023-01-19 22:13:48,Stout,Cans,Jayanagar,14,23.298580148052082,4.884054018090331,1.037925383617937,4.947302267850705,30,13,1:0.21:0.29,4922,16147.084455514188,8.424547647007504,76.49835022032133,4.909210157099833,1.4399247899062901,4.751016431094477
3730125,2023-01-20 08:30:12,Pilsner,Kegs,Rajajinagar,13,15.849456616686716,5.014072747921475,1.0640080583943006,5.32119572561044,57,12,1:0.50:0.14,2784,16921.69766433499,9.081503017282452,86.41598755569916,4.078200342407335,2.3185475086634453,2.669566156578826
438442,2023-01-20 23:40:31,Sour,Kegs,Electronic City,15,24.13781462558058,5.252370488187103,1.0337887860917128,5.729813482903843,33,16,1:0.30:0.14,4479,12028.142998134825,7.203006447440162,79.96698746364484,2.6715196374285375,1.9710295285898956,3.3932406521062717
7801651,2023-01-21 01:08:36,Porter,Cans,Koramangala,11,18.97053148734644,5.141277619715059,1.0758571544557791,5.368701439688701,45,14,1:0.43:0.20,1437,7041.229977797467,6.655940323109739,76.66187787065338,2.3944182204408446,2.839009809364927,4.767397200628686
6419882,2023-01-21 02:37:27,Porter,Cans,Yelahanka,19,24.426591602272463,5.248999001410179,1.0702924887118845,5.701057616819788,44,11,1:0.22:0.24,2198,18058.36628052354,6.9299659706783485,80.17766167355691,2.566402840774622,1.8742230463054868,2.77277433121185
5717214,2023-01-21 11:28:55,Stout,Cans,Marathahalli,12,21.35403127997853,5.287522435735859,1.035114220335817,5.877276960521596,26,11,1:0.33:0.24,3038,11237.534293369477,9.06376171935257,76.45856057379164,4.600891319366728,1.8765325496989402,4.261244843336687
398204,2023-01-21 13:17:20,IPA,Cans,Malleswaram,18,23.14729720410702,4.58427679283137,1.0632151012190776,5.539499184193471,32,6,1:0.23:0.11,1391,17648.537158921103,7.836372517754663,84.14349821438391,1.5486651616760585,3.8819789355010617,1.582813675648405
2414983,2023-01-21 14:22:32,Porter,Kegs,Indiranagar,19,24.460213457808244,5.048671227487334,1.0670991012004365,5.520693511078707,51,13,1:0.43:0.24,4474,12184.054962744598,8.382129148001614,82.70895522617747,4.483062659044828,2.7851787362279303,3.2042446362389616
4090256,2023-01-21 14:27:44,Pilsner,Cans,Rajajinagar,17,21.916791180132723,5.067285307843857,1.0396008695092114,5.986498440025999,46,14,1:0.28:0.10,3676,12747.312971755116,6.547602065074239,71.09998403376264,3.1906615227892434,2.442107031147562,1.252845707364659
7038181,2023-01-21 19:52:52,Stout,Cans,HSR Layout,13,24.81410549166484,4.817719243479142,1.0604683637448218,5.070050336431407,47,18,1:0.21:0.11,1498,19769.974599096993,8.491635750540278,73.90471237479233,4.384827076695699,2.9730550029946796,2.80500718989339
1945135,2023-01-21 23:14:34,Lager,Cans,Rajajinagar,13,20.389380392247084,4.601753552294052,1.0363744844437601,5.7619587023942795,26,19,1:0.25:0.12,1320,13609.449255580752,7.256717384882274,80.75807823302942,3.264226389061881,4.322392674580123,3.737864447201483
3663226,2023-01-22 01:54:26,Wheat Beer,Cans,HSR Layout,13,24.66250030222581,4.999441322301178,1.03114230441092,4.502654259368236,32,16,1:0.27:0.17,2305,9582.748951285288,6.639094957894728,87.01741212563996,3.028710177563612,2.3324731064311064,1.2180423746699822
1243037,2023-01-22 04:15:22,Lager,Pints,HSR Layout,14,17.604711939626732,4.639866392466041,1.0458150805141886,5.992886408216241,32,12,1:0.50:0.27,4783,7726.338557909381,9.872828429828894,73.99219338633156,2.61020421557269,1.1460211334976105,4.9863645027565635
9576909,2023-01-22 06:20:26,Wheat Beer,Bottles,Whitefield,15,20.567798814415738,5.143666519239193,1.0734743830096518,5.167325529540854,45,6,1:0.50:0.19,4634,16072.832752642173,8.610067571610696,87.02755725990073,1.5884694265796915,2.320806980890876,2.315472348523589
4675613,2023-01-22 07:22:09,Lager,Cans,Marathahalli,17,24.631612450675792,4.849136822447214,1.0708412098075124,5.900049079897722,24,9,1:0.27:0.27,2687,10381.145606528466,6.232802539980458,85.45502466975626,4.223225953666915,3.17202436530681,2.21534074199497
9699102,2023-01-22 11:21:25,Ale,Pints,Malleswaram,12,23.116500068506006,5.488085739835265,1.0375648922510377,5.655438369163711,55,8,1:0.40:0.15,3452,14290.922509597922,6.0846175817138555,78.5777569801742,2.300387221146307,3.6201820463546057,1.1640619417343
358689,2023-01-22 11:37:39,Stout,Bottles,Yelahanka,12,16.114924584531906,5.424208556389352,1.067631897461567,5.965634119133739,40,13,1:0.42:0.20,4427,11094.482632704725,8.335098521340473,81.61619283378221,4.939667797054309,1.71335377228661,2.5172054472432888
4008962,2023-01-22 11:42:28,Lager,Pints,Malleswaram,10,17.29119551999865,4.520871718880083,1.0451634560908052,4.5842867052211105,48,19,1:0.23:0.25,4086,15470.264537071602,8.602891146188675,80.93302721716485,1.234018069486687,1.5466234878766691,4.6833748409605125
4108821,2023-01-22 13:16:15,Lager,Kegs,Whitefield,12,20.862914079803506,4.824725259511808,1.0481567245179977,5.925637529166157,38,9,1:0.26:0.28,1091,8828.418997937137,8.130158820012378,71.59327599127639,3.551455766283929,1.1911423302947277,2.9505971183630235
9947707,2023-01-22 16:57:23,Porter,Cans,Malleswaram,11,16.635019151056845,4.594979718749196,1.0408116964381018,4.7452253903399955,54,11,1:0.41:0.29,954,5770.232753280304,8.605871054857388,87.48562117853747,4.971281267737835,3.294737070641623,3.3213324104366717
3431892,2023-01-22 19:23:22,Wheat Beer,Cans,HSR Layout,11,21.633781023029975,5.091605469616791,1.0361843301703486,5.994270446728648,53,7,1:0.41:0.15,3798,18906.296247365102,7.292188213147937,89.44278780861231,2.3505750773099727,3.5134866454633524,3.9361941662989444
2507430,2023-01-23 01:46:12,Lager,Cans,Koramangala,10,24.7283232983743,4.805108363230524,1.0377020779863397,5.245620327455075,43,10,1:0.38:0.12,4441,9143.003206527346,9.242602523492492,75.24372950690523,3.600741569264772,1.1301181301225345,4.115760505591021
3354415,2023-01-23 02:05:31,IPA,Bottles,Marathahalli,15,17.521199248200258,5.0625508128573085,1.041433144520658,5.605168440562965,50,10,1:0.21:0.17,1508,19414.214742291533,9.204101112867642,72.84621340867248,4.1522756491812025,2.0158682698503068,2.229430382908685
167271,2023-01-23 04:26:01,Wheat Beer,Cans,Marathahalli,10,21.923652390276402,4.914762947385998,1.0618013208378085,5.684549054065915,37,12,1:0.31:0.21,4102,10625.792424892576,8.755600305707196,79.09995821367579,4.782947550017766,4.68703536210107,4.59310291012426
9432911,2023-01-23 06:24:26,Porter,Pints,Jayanagar,14,22.55070486153856,5.190958363948384,1.0431127900757646,5.165479868922381,47,10,1:0.48:0.14,4320,3562.692431024184,8.873577620199253,70.62243010534262,4.735063855511496,2.294529778070834,1.1073310571434778
9404920,2023-01-23 12:15:22,IPA,Pints,Yelahanka,12,16.22074572328999,5.129096445611368,1.0613795641018553,5.825678299342472,51,17,1:0.42:0.29,2246,7900.539307920966,6.552377527757795,89.58482219030807,4.269769589368533,3.3608281220365503,4.753419667662632
8139860,2023-01-23 13:22:16,Porter,Bottles,Electronic City,13,18.852982510179192,5.141908356012125,1.0713604920297373,4.962019373767525,20,19,1:0.29:0.21,3083,9909.55749794333,7.8044390925443405,74.97826573387803,4.779455482179582,1.0071884369442765,4.522225131427703
7755478,2023-01-23 15:32:03,Porter,Kegs,Indiranagar,16,16.76784782448978,4.694896250026471,1.076779782297612,5.942513291068158,59,15,1:0.41:0.28,3474,16399.971885729978,9.580447795751294,80.9679390724259,4.954268685859391,3.589923415341992,2.3450194159299382
4011477,2023-01-23 23:27:34,Lager,Pints,Yelahanka,10,24.99572841744026,5.186186560032012,1.0712041824633725,4.547106269133725,47,14,1:0.38:0.29,761,9540.661785900567,7.37354266666251,74.63984378054798,3.143069315885604,3.8006091677489646,1.7532721235123523
8056766,2023-01-24 06:17:14,Lager,Bottles,Indiranagar,10,17.85842205120428,4.71689433742636,1.061144585045881,4.551699740195344,53,10,1:0.26:0.29,2590,16749.471846257096,6.237231264498995,76.04249698635442,2.6759361986433903,2.1508579006355824,4.983684545033564
5004554,2023-01-24 13:58:33,Lager,Pints,Whitefield,11,19.88759161517715,5.195558090722997,1.0686803904359476,5.832565906117027,25,19,1:0.26:0.21,3667,8230.17547212384,9.250156423060176,74.93132961019461,4.932949550445498,4.30726026519104,4.784681934675481
4188455,2023-01-24 13:59:08,Ale,Bottles,Malleswaram,11,19.596656419921423,4.795992672533674,1.0328827203562774,5.117631290236126,28,15,1:0.45:0.15,666,2494.612428068266,8.299967824265774,71.77867542736719,3.405297061066305,1.3851430253060029,4.527998974053428
2272443,2023-01-24 16:51:47,IPA,Pints,Marathahalli,19,19.259939603916006,5.256195749527003,1.0377620496264564,4.662127146036831,49,17,1:0.42:0.29,1057,19311.009376408747,6.68832727389067,73.6506593365943,2.9987464178566228,4.394669878584328,1.2741217580245023
8178712,2023-01-24 19:38:56,Porter,Pints,Whitefield,18,19.605678356067866,5.3534088557015185,1.0637462423230934,4.907356137452034,35,11,1:0.49:0.13,1087,9725.970129838177,9.577417892419163,71.57230442330298,3.1517785427002516,2.4123375437592363,3.0296788844384688
963023,2023-01-24 22:47:45,Wheat Beer,Cans,Yelahanka,17,20.423753742532433,5.008573989464612,1.0680836793921653,5.235446091831051,54,5,1:0.27:0.13,1133,5433.838440176723,6.7938294599169335,87.91517423373244,4.668275615941658,4.7160676307575695,4.822369154161731
2703930,2023-01-24 23:06:24,Stout,Kegs,Malleswaram,19,18.858321002953684,5.423093593416325,1.078713602991906,5.11826834316069,50,9,1:0.38:0.21,2657,11923.856385646432,7.1388017690757986,87.6511285864727,3.577998991549885,4.344247978152053,4.806861387257455
4949660,2023-01-25 08:44:55,Wheat Beer,Cans,Whitefield,15,17.61257634709408,4.904498969583519,1.0350478548441258,4.769114615353359,21,14,1:0.29:0.14,4590,1777.5200414737997,6.569724853469371,82.85575726112775,1.882354873894983,1.8827955056910177,3.6670194841264894
2359129,2023-01-25 08:45:08,Wheat Beer,Kegs,Indiranagar,16,19.5332995041034,5.187112873489004,1.0571689345146162,4.706289150236545,36,11,1:0.44:0.16,4448,13288.528405954687,6.6818754293829095,89.97543713491974,3.6846142643151905,1.0576933379489066,4.921560933121672
3033979,2023-01-25 09:07:39,Stout,Bottles,Marathahalli,15,15.915239280824423,5.438938362934105,1.0525034303800422,5.187120652061463,48,14,1:0.29:0.16,3576,5222.176232255681,9.280443600218721,85.6398454098081,2.3665285674140795,1.3773380306827638,2.888535710752538
7581149,2023-01-25 18:27:31,Ale,Kegs,Electronic City,19,16.643612351618565,4.862825862360321,1.036701871427307,5.255674288922718,22,9,1:0.50:0.11,634,5556.420183628199,8.471840885255201,82.96017223508916,1.6101385827553338,4.9147301148142395,3.5115280717069397
2021895,2023-01-25 22:40:51,Pilsner,Kegs,Koramangala,17,15.385554674262627,4.9195347069367,1.0744322565654474,4.643324420681847,23,11,1:0.27:0.13,4315,12116.356278832318,7.079257665816842,75.10165923270496,2.791086477038413,4.235805069192592,1.9400477128795632
2107483,2023-01-25 23:51:31,Wheat Beer,Kegs,Whitefield,18,21.165899677842624,5.019152275346364,1.0734573234321887,5.500214273856401,53,5,1:0.36:0.20,3605,18129.832000160983,9.893413459058259,70.90786840308581,4.971957978781472,3.903720344104521,2.104749245640734
83260,2023-01-26 06:10:14,Wheat Beer,Cans,Jayanagar,15,18.417873072366184,4.652652053392425,1.0507486454215698,5.924093085390956,24,17,1:0.36:0.12,521,4623.197573505817,6.06465841094802,82.78840257512391,3.437696929728701,3.343700014265384,3.2501987643168238
5362507,2023-01-26 07:30:39,Lager,Pints,Indiranagar,14,22.655457292978777,5.3073303535315715,1.0747234811129058,4.889240700668651,35,13,1:0.38:0.20,4584,11381.529169008905,8.21807070194154,89.307355633024,1.1861457286661934,4.606962171608393,1.0281538428016308
5633530,2023-01-26 07:55:59,Sour,Kegs,Indiranagar,15,19.672147604858555,4.542975415205252,1.0604243807376936,4.511630491652262,42,13,1:0.47:0.30,1100,14509.724021426888,6.547422954784553,75.6368554621086,1.4591293567063701,2.0987650047688495,1.3767396950847481
570401,2023-01-26 08:32:01,Lager,Cans,Rajajinagar,17,19.732295709211655,5.059306309562674,1.0685177881451748,4.543487703914872,55,11,1:0.41:0.22,3601,16611.258568877784,9.209497273545923,79.42862352800124,2.342771019773348,1.7914071627667685,1.3603109965505218
5959898,2023-01-26 13:25:12,Lager,Pints,Malleswaram,10,24.592383008121494,5.239919157155003,1.0460087770013373,5.149075485704707,21,16,1:0.42:0.11,4829,7131.96543819744,7.956232917984128,79.36654448286089,3.5618620143758597,3.2026524711567523,1.9526554042434108
5725199,2023-01-26 14:08:27,Pilsner,Bottles,Marathahalli,10,17.58273377247871,4.954518125874848,1.0563765357098924,5.301947582114098,23,6,1:0.44:0.13,1961,3911.6174401020285,7.047709950525425,79.7915524984607,1.503916949390899,1.7987205847822092,3.666585854667778
5654120,2023-01-26 16:22:11,Wheat Beer,Kegs,Malleswaram,13,22.27104610133447,4.7049273582922115,1.052599388046052,5.398004195681475,57,6,1:0.49:0.22,1837,19272.10535209149,6.791261021874869,71.2706741052501,2.5003698887656194,4.199870881241477,1.8610223975746787
752220,2023-01-26 16:47:27,Wheat Beer,Bottles,Marathahalli,17,18.923061757986133,5.428529464915165,1.0792252695271891,5.331190869517707,35,8,1:0.46:0.22,4257,11162.821493937816,6.951226823432464,74.03002250742962,3.290052170064969,3.3384597192491965,2.9339622223037463
6729054,2023-01-26 22:41:12,Pilsner,Pints,Koramangala,17,21.443154724461653,4.680939756319626,1.0727906919616315,5.826552996505905,34,16,1:0.32:0.19,721,18638.955114794375,6.033984996156487,79.06284582377631,4.936369062067603,4.779069826643942,1.8993541611345877
5550835,2023-01-26 23:21:57,Porter,Kegs,Koramangala,13,17.579523719053487,5.174294506977205,1.0568808558598246,4.952172812182437,44,5,1:0.23:0.22,2696,14839.701816002347,6.670427405859066,73.29847472827049,2.3852610128879754,2.2950933925410806,4.822879692903557
7524212,2023-01-26 23:43:10,Lager,Bottles,Rajajinagar,17,18.832337646781756,4.884793535516683,1.0524789276974293,4.9949751013506365,28,16,1:0.47:0.17,4408,11246.83022394732,8.46266024543527,79.38826486364286,1.4098136270487092,1.7606082925787612,4.939160241870691
3480597,2023-01-27 01:59:50,IPA,Kegs,Malleswaram,16,23.76216695826383,5.156922618103213,1.068619951560369,4.71770561842869,47,14,1:0.49:0.27,3247,4180.453285132212,6.717557181449147,82.3701232406118,3.7255940245934958,3.57080506669665,2.021003061102139
8720721,2023-01-27 08:07:53,Lager,Pints,Electronic City,18,18.224372105969778,5.102877116712855,1.0632309825740978,4.895358157208266,22,17,1:0.45:0.13,3376,16687.25357872645,8.451380946229644,87.08636919757635,3.4511438589950076,3.869491034998904,1.4208915504092112
3903274,2023-01-27 08:55:32,Lager,Pints,Malleswaram,11,24.19978282988475,4.839985957048723,1.03851197342922,5.927613500936507,46,7,1:0.31:0.24,1988,3105.7817616513016,7.787804442061451,81.97862468224558,3.828566183851412,2.6660932745241652,1.240512202804382
4364675,2023-01-27 13:21:34,Lager,Pints,Rajajinagar,19,21.559012318470206,4.5786125240367985,1.0384596485709519,5.038300776543458,22,10,1:0.23:0.13,4755,14929.327786571372,7.8911127702620245,88.20159741279666,1.299715720123194,4.893711350539995,4.562959008284911
7690767,2023-01-27 14:21:34,IPA,Bottles,Indiranagar,13,19.014173904964412,4.9585395344321075,1.0551663018687887,4.653910023810861,47,9,1:0.39:0.24,3458,4006.729455452389,6.141627746146569,71.67112551309782,1.5409264417656745,3.58455650394546,4.752448247704449
9308287,2023-01-27 22:08:58,Stout,Cans,Jayanagar,15,17.752131741406338,5.036775850229633,1.0487435868205723,4.700208620241636,40,9,1:0.48:0.12,4285,13548.673448540996,6.643605676740158,80.2043191712053,2.6362625687808436,4.635564834351144,2.5822621261914795
2673588,2023-01-27 23:47:55,Pilsner,Bottles,Marathahalli,10,23.3303213643967,4.8008932337646675,1.0728412146559072,4.724219126366926,35,17,1:0.27:0.19,4829,18070.437755032253,8.61672510396483,70.64007986788957,3.7285512767021753,1.1107834750493861,4.996318832741091
510837,2023-01-28 04:10:04,Porter,Pints,Malleswaram,12,19.484069355757267,4.880968961302134,1.0359178226375965,4.567050621660634,54,7,1:0.23:0.14,2459,5971.188006018895,7.803682322393591,86.53423842715043,1.4496083863879132,3.5418351596580773,2.607784023562535
7681509,2023-01-28 05:25:39,Sour,Kegs,Indiranagar,19,23.024473143936838,5.346776736834327,1.056899207410031,5.904307557406409,42,8,1:0.44:0.28,2521,11095.431459914029,7.98712710546403,84.83730022385492,4.266371333978414,4.398650997110488,3.960159005916566
3033506,2023-01-28 06:38:05,IPA,Bottles,HSR Layout,12,15.255757987896324,5.098972970361298,1.0616513576162296,5.671107538494244,45,15,1:0.28:0.26,526,3799.142619993087,8.068570920612013,89.91068921547739,2.600234428484789,2.864300291495595,1.4222426375080763
